name,cum_prop100k
Courtright,68353.56
Kuhlmann,68354.63
Verma,68356.76
Cripps,68357.83
Wigley,68359.96
Nickens,68358.89
Petrick,68363.16
Delozier,68361.02
Hardcastle,68362.09
Yamaguchi,68364.22
Romig,68367.42
Venezia,68368.48
Reading,68365.29
Redford,68366.35
Heng,68369.55
Anselmo,68370.61
Getty,68373.81
Marten,68374.87
Badgett,68371.68
Eisner,68372.74
Holtzman,68375.94
Stell,68377
Hiser,68380.19
Dustin,68379.13
Bordeaux,68378.06
Debolt,68381.26
Trevizo,68382.32
Eckard,68385.51
Follett,68386.57
Lal,68387.63
Dark,68384.45
Buskirk,68383.38
Roca,68388.7
Todaro,68389.76
Campanella,68390.82
Lindsley,68391.89
Wickman,68396.14
Pritt,68395.07
Cutlip,68392.95
Pokorny,68394.01
Friedlander,68398.26
Saari,68400.38
Casias,68397.2
Macneil,68399.32
Clyburn,68401.45
Kravitz,68403.57
Edgington,68402.51
Portis,68404.63
Culbreth,68406.75
Cuff,68405.69
Brouillette,68408.87
Artz,68407.81
Trudell,68413.12
Pledger,68412.05
Markovich,68409.93
Pisani,68410.99
Faller,68414.18
Sergent,68416.3
Hail,68415.24
Stabile,68417.36
Wait,68420.54
McIlwain,68419.48
Eriksen,68418.42
Nee,68424.77
Boll,68421.59
Catanzaro,68422.65
Giuliano,68423.71
Oldfield,68426.89
Banas,68425.83
Ickes,68430.06
Vachon,68431.12
Gleeson,68429.01
Bailes,68427.95
Biehl,68432.18
Woodham,68435.35
Troupe,68434.3
McGoldrick,68433.24
Cappello,68437.47
Kirkendall,68439.58
Baisden,68436.41
Joshua,68438.52
Nicoletti,68440.64
Roesch,68441.7
Deatherage,68442.75
Matter,68443.81
Sheth,68445.92
Tynes,68446.98
Shaheen,68444.87
Wilbert,68449.09
Toles,68448.04
Sanner,68455.43
Bury,68452.26
Boman,68450.15
Bose,68451.21
Millner,68454.37
Eisen,68453.32
Couto,68456.49
Ide,68459.65
Howells,68458.6
Jiminez,68460.71
Crampton,68457.54
Monti,68461.76
Jelinek,68462.82
Morford,68463.88
Yeomans,68468.1
Turnbow,68467.04
Rolland,68464.93
Scheetz,68465.99
Arends,68469.15
Repp,68475.48
Hohn,68472.32
Paton,68474.43
Govan,68471.26
Fabela,68470.21
Mroz,68473.37
Bourassa,68476.54
Rizzi,68477.59
Froelich,68478.65
Molinari,68479.7
Lunde,68481.81
Navarre,68482.86
Alexandre,68480.75
Dearborn,68483.92
Lakes,68487.08
Foxx,68484.97
Jerez,68486.02
Lamanna,68488.13
Talarico,68494.45
Butera,68489.18
Riner,68493.4
Gros,68491.29
Champ,68490.24
Phoenix,68492.34
Vandeventer,68498.66
Samora,68497.61
Behling,68495.5
Karpinski,68496.55
Hosier,68500.76
Tufts,68502.87
Hobby,68499.71
Rohrbach,68501.82
Youngman,68508.13
Yeary,68507.08
Paisley,68504.97
Ben,68503.92
Villalta,68506.03
Hempel,68510.23
Giblin,68509.18
Lunt,68511.28
Hagar,68512.34
Lapoint,68513.39
Singley,68514.44
Shows,68516.54
Kesterson,68515.49
Bollman,68517.59
Stansell,68518.64
Yon,68519.69
Gabaldon,68520.74
Simental,68521.79
Zastrow,68528.09
Enloe,68522.84
Sasso,68525.99
Harkey,68523.89
Sansom,68524.94
Twyman,68527.04
Haslam,68529.14
Sowa,68530.18
Hunsberger,68533.33
Norberg,68534.38
Hornback,68532.28
Hanshaw,68531.23
Axtell,68535.43
Hoge,68538.57
Gantz,68537.52
McCullum,68539.62
Blazek,68536.48
Scher,68540.67
Carlucci,68541.72
Jeong,68542.76
Tillett,68543.81
Woolridge,68544.86
Carberry,68545.9
Reck,68546.95
Nevin,68549.04
Armes,68548
Sidhu,68550.09
Wiesner,68555.31
Auman,68551.13
Teeters,68554.27
Rigg,68553.22
Moloney,68552.18
Feld,68556.36
Lucier,68557.4
Cardone,68558.45
Kilian,68561.58
Conder,68559.49
Horta,68560.54
Murakami,68562.62
Schaff,68566.8
Dresser,68564.71
Spray,68567.84
Hott,68565.76
Capuano,68563.67
Englund,68568.89
Rothe,68569.93
Ferree,68570.97
Nolt,68573.06
Triana,68576.19
Sanjuan,68575.14
Oller,68574.1
Brathwaite,68572.02
Richert,68580.35
Holdren,68579.31
Goree,68578.27
Branstetter,68577.23
Schimmel,68581.4
Jessop,68582.44
Nellis,68586.6
Sevier,68590.77
Rabb,68588.69
McMorris,68585.56
Lindo,68583.48
Littles,68584.52
Polzin,68587.65
Ranieri,68589.73
Reale,68591.81
Sturtevant,68592.85
Arnone,68593.89
Zamorano,68598.06
Keever,68597.02
Clow,68594.94
Corr,68595.98
Blaser,68599.1
Sheetz,68600.14
Llanos,68602.22
Belew,68601.18
Rusnak,68603.26
Brandes,68604.3
Eichhorn,68605.34
Guida,68606.38
Pucci,68608.46
Streit,68610.54
Renn,68609.5
Partee,68607.42
Rappaport,68611.58
Rosso,68612.62
Defeo,68613.66
Greve,68614.7
Schoch,68615.73
Langevin,68616.77
Manna,68617.81
Towe,68618.85
Scoville,68624.03
Marco,68621.96
Gove,68620.92
McKissick,68623
Dangerfield,68619.89
McWhirter,68626.11
Port,68627.15
Marrufo,68625.07
Nicosia,68630.25
Farren,68628.18
Kinsley,68629.22
Pearman,68631.29
Porch,68632.33
Mooneyham,68635.43
Buff,68634.4
Ruben,68636.47
Blanc,68633.36
Mellen,68638.54
Heiman,68637.51
Novack,68643.72
Heston,68639.58
Huie,68640.61
Justin,68641.65
Kincade,68642.68
Laverty,68646.82
Villavicencio,68648.89
Burkart,68644.75
Offutt,68647.85
Halliburton,68645.79
Polo,68650.96
Barbara,68649.92
Trammel,68654.06
Rosati,68651.99
Sakamoto,68653.03
Salo,68657.16
Heyman,68655.09
Rooker,68656.13
Sarno,68658.2
Leroux,68663.36
Virgen,68667.5
Collison,68660.26
Branum,68659.23
McMasters,68664.4
Divine,68662.33
McNatt,68665.43
Threadgill,68666.46
Desir,68661.3
Borchers,68668.53
Walkup,68671.63
Sy,68670.6
Greenbaum,68669.56
Vidales,68676.79
Mercedes,68674.73
Selph,68675.76
Bardwell,68672.66
Whorton,68677.83
Demartino,68673.7
Endsley,68678.86
Verner,68679.89
Hillier,68680.92
Mancha,68681.95
Ricard,68684.02
Postell,68682.99
Kummer,68685.05
Welsch,68689.17
Almanzar,68686.08
Brunet,68687.11
Deeds,68688.14
Romanowski,68690.2
Ocallaghan,68692.26
Cueto,68691.23
Terhune,68693.29
Truesdell,68696.38
Whisnant,68697.41
Lingo,68695.35
Aden,68694.32
Labrecque,68702.56
Braga,68698.44
Iles,68700.5
Garrick,68699.47
Knickerbocker,68701.53
Rasberry,68704.61
Hervey,68703.59
Schill,68705.64
Kiely,68707.7
Liddle,68708.73
Blakeley,68706.67
Marez,68709.76
Schoonmaker,68710.78
Swinton,68711.81
Fryar,68713.87
Exum,68712.84
Gouge,68714.89
Hoskinson,68716.95
Lupton,68717.98
Guild,68715.92
Davisson,68720.03
Chidester,68719
Gravitt,68721.06
Lenox,68722.08
Pyatt,68725.16
Moberg,68723.11
Overholt,68724.14
Whiddon,68729.27
Foti,68726.19
Lipps,68727.22
Shankle,68728.24
Xiao,68730.29
Balentine,68731.32
Cesar,68732.35
Barreras,68733.37
Schroer,68736.45
Ram,68735.42
Eames,68734.4
Gutman,68737.47
Pardee,68740.55
Damiano,68738.5
Houchin,68739.52
Porto,68741.57
Leclerc,68743.62
Mahaney,68744.64
Deardorff,68742.6
Garey,68745.67
Trotta,68746.69
Lachapelle,68747.71
Suiter,68748.74
Ewert,68750.78
Costner,68749.76
Bever,68751.8
Charpentier,68752.83
Milewski,68753.85
Coffelt,68754.87
Schorr,68758.96
Leis,68757.94
Dasher,68756.91
Cullins,68755.89
Eveland,68759.98
Hornung,68761
Swingle,68769.17
Eudy,68763.04
Motter,68765.09
Silk,68768.15
Gadd,68764.07
Sidwell,68767.13
Sandusky,68766.11
Auld,68762.02
Mazariegos,68771.21
Hirt,68770.19
Zane,68774.27
Rickett,68772.23
Ritenour,68773.25
Goin,68776.32
Dipaolo,68775.29
Wolfgang,68778.35
Inouye,68777.33
Branton,68779.37
Rakestraw,68782.43
Kimbro,68781.41
Craighead,68780.39
Sandefur,68784.47
Foerster,68783.45
Wipf,68787.52
Wilkin,68786.51
Shoffner,68785.49
Overcash,68788.54
Simonetti,68789.56
Toomer,68790.58
Albino,68791.6
Eshelman,68792.61
Rockwood,68793.63
Pineiro,68795.66
Reames,68796.68
Cray,68794.65
Wulff,68800.75
Heider,68799.73
Bath,68797.7
Colletti,68798.71
Fiala,68803.8
Greenstein,68805.83
Moles,68807.86
Bashaw,68802.78
Adamczyk,68801.76
Finkel,68804.81
Kistner,68806.84
Manzi,68811.92
Ferretti,68810.91
Demarest,68809.89
Ahlers,68808.88
Lack,68812.94
Wedel,68815.98
Kinzer,68813.95
Sechrist,68814.97
Stickler,68817
Easterday,68818.01
Mallette,68819.03
Loehr,68823.08
Gessner,68821.05
Croce,68820.04
Stanko,68824.09
Innes,68822.07
Farfan,68826.12
Heady,68827.14
Chambless,68825.11
Balbuena,68828.15
Decicco,68829.16
Winsor,68830.17
Pereyra,68833.21
Zoller,68835.24
Ingles,68832.2
Churchwell,68831.19
Westlake,68834.22
Villagran,68841.31
Soderberg,68838.27
Thill,68839.28
Timmer,68840.3
McCaleb,68836.25
McKernan,68837.26
Vandergriff,68842.32
Yoho,68845.35
Crispin,68843.33
Dorton,68844.34
Fults,68848.39
Borne,68847.38
Maxie,68850.41
Bloomquist,68846.36
Kung,68849.4
Budde,68851.42
Weinstock,68853.44
Honey,68852.43
Diener,68854.45
Horak,68855.46
Tsui,68856.47
Zirkle,68858.49
Plum,68857.48
Heitz,68860.51
Manrique,68861.52
Balcom,68859.5
Napper,68862.53
Boese,68863.54
Stefan,68867.57
Kime,68865.55
Gautreaux,68864.55
Leverette,68866.56
Lemaire,68870.6
Danford,68868.58
Hollman,68869.59
Kuzma,68871.61
Swinehart,68875.64
Merriam,68872.62
Novick,68873.62
Stankiewicz,68874.63
Parkes,68877.66
Englehart,68876.65
Polansky,68878.66
Leclaire,68881.69
Magner,68882.69
Masson,68884.71
Mass,68883.7
Coogan,68879.67
Jepsen,68880.68
Pittenger,68890.75
Bump,68885.72
Hain,68889.75
Burchell,68886.72
Chesley,68888.74
Cawthon,68887.73
Dance,68891.76
Piccolo,68892.77
Lucey,68893.77
Ordway,68894.78
Recio,68895.79
Ginther,68896.79
Hauge,68897.8
Lesperance,68898.8
Suhr,68899.81
Ding,68900.82
Ogg,68901.82
Skiba,68902.83
Scannell,68905.84
Gillies,68904.84
Brame,68903.83
Schipper,68906.85
Brune,68907.85
Stuber,68910.87
Pesce,68908.86
Stead,68909.86
Bushong,68911.87
Juneau,68912.88
McCalla,68914.88
Feder,68913.88
Plaisance,68915.89
Tweed,68916.89
Hashimoto,68918.9
Mounce,68919.9
Diana,68917.89
Savala,68920.9
Vanek,68921.91
Lamson,68925.92
Dubin,68922.91
Killebrew,68924.91
Kan,68923.91
Nault,68926.92
Mulford,68929.93
Salamanca,68932.93
Linker,68928.92
Penrose,68930.93
Kowalewski,68927.92
Platz,68931.93
Kogan,68933.94
Martucci,68934.94
Gutowski,68935.94
Mattes,68936.94
Haigh,68940.95
Merida,68941.95
Ashman,68937.94
Batton,68938.94
Biondo,68939.94
Sweigart,68942.95
Sorg,68947.95
Barrier,68943.95
Gatling,68944.95
Geib,68945.95
Henrich,68946.95
Dabrowski,68948.95
Vara,68952.95
Weikel,68953.95
Jarosz,68949.95
Mummert,68950.95
Uriarte,68951.95
Fifield,68954.95
Locker,68955.95
Merlo,68956.95
Lasater,68958.95
Ripple,68959.95
Hopwood,68957.95
Sherrell,68960.95
Ruark,68964.95
Litz,68963.95
Kinkade,68962.95
Simkins,68965.95
Grandy,68961.95
Lemasters,68967.94
Wehr,68968.94
Jinks,68966.94
Alas,68969.94
Bale,68970.94
Stimpson,68972.93
Glickman,68971.94
Hage,68973.93
Seabrook,68974.93
Stirling,68977.92
Rozell,68976.93
Woodburn,68978.92
Braaten,68975.93
Sugg,68979.92
Linde,68981.91
Castille,68980.91
Grewal,68983.9
Blackwelder,68982.91
Hover,68984.9
Spurling,68986.89
McKellar,68985.9
Muench,68989.88
Bovee,68988.88
Amado,68987.89
Yau,68990.87
Harger,68991.87
Lederer,68992.87
Seda,68993.86
Doney,68994.85
Kimes,68996.84
Western,68998.83
Foret,68995.85
Luera,68997.84
Warnke,69003.8
Bussard,69000.82
Cartier,69001.82
Andreasen,68999.83
Lagasse,69002.81
Topper,69005.79
Nyman,69004.8
Hallberg,69008.77
Whisman,69009.77
Cremeans,69006.79
Dewar,69007.78
Garrow,69010.76
Odaniel,69011.75
Stabler,69012.74
Bourg,69014.73
Appling,69013.74
Dahlstrom,69015.72
Fujimoto,69016.72
Prudhomme,69017.71
Gum,69018.7
Nau,69020.68
Hiers,69019.69
Rockett,69021.68
Sobczak,69022.67
Traub,69025.64
Bevis,69023.66
Tilghman,69024.65
Plasencia,69027.63
Sison,69028.62
Blau,69026.63
Abbate,69029.61
Sisler,69033.57
Rudder,69032.58
Trotman,69034.56
Brust,69030.6
Lederman,69031.59
Frahm,69035.55
Fredette,69036.54
Parise,69037.53
Urso,69038.52
Amann,69039.51
Kaul,69040.5
Woolery,69042.48
Thielen,69041.49
Symonds,69045.45
Marcy,69043.47
Wiltshire,69046.44
Sustaita,69044.46
Botkin,69048.42
Kernan,69051.39
Doolin,69049.41
Babineaux,69047.43
Greenspan,69050.4
Delacerda,69052.38
Kinnard,69053.37
Twitty,69056.33
Augustus,69054.36
Corriveau,69055.35
Stults,69058.31
Toman,69059.3
Sklar,69057.32
Leber,69061.28
Considine,69060.29
Ohearn,69068.19
Deforest,69063.25
McMann,69067.2
Farquhar,69064.24
Ferrel,69065.23
Bickley,69062.26
Manno,69066.21
Vreeland,69069.18
Berthiaume,69070.16
McEntee,69071.15
Summerfield,69073.12
Woodrow,69074.11
Reynaga,69072.14
Soltero,69078.06
Tomko,69080.03
Jarboe,69077.07
Allmon,69075.1
Duplessis,69076.08
Sydnor,69079.05
Diallo,69081.02
Cogar,69082
Mandeville,69082.99
Shimizu,69083.98
Aubuchon,69085.95
Gabbert,69086.93
Ashlock,69084.96
Macri,69087.92
Weng,69088.9
Walser,69090.87
Teng,69089.89
Bailon,69091.86
Steeves,69094.81
Perillo,69092.84
Quattlebaum,69093.83
Knipp,69099.73
Delavega,69097.77
Kirtley,69098.75
Bramble,69096.78
Sublett,69100.72
Borchert,69095.8
Doria,69101.7
Session,69102.69
Merced,69104.65
Lundstrom,69103.67
Bluhm,69105.64
Cortinas,69106.62
Proper,69107.6
Sieber,69112.52
McCay,69110.55
Wilford,69113.5
Asberry,69108.58
Muldrow,69111.53
Berning,69109.57
Hemenway,69115.46
Millman,69116.44
Ewers,69114.48
Timko,69124.3
Reding,69121.35
Sayer,69123.32
Pickel,69120.37
Cogburn,69118.41
Chappel,69117.43
Custodio,69119.39
Reichel,69122.34
Robeson,69125.28
Waid,69127.24
Wagler,69126.26
Sappington,69129.21
Bart,69128.23
Zazueta,69130.19
Najar,69134.11
Marko,69133.13
Nally,69135.09
States,69136.07
Bellard,69131.17
Marciano,69132.15
Killough,69138.03
Cosper,69137.05
Sangster,69139.01
Heinze,69140.97
Bortz,69139.99
Matamoros,69141.95
Nuckols,69142.93
Townsley,69143.91
Bak,69144.89
Ralls,69145.87
Ferrin,69146.85
Villela,69147.83
Siegrist,69152.72
Arora,69148.8
Collinsworth,69149.78
Masten,69151.74
Deer,69150.76
Balog,69153.7
Buchman,69154.68
Scaggs,69158.59
Holeman,69155.65
Lefkowitz,69156.63
Santora,69157.61
Funke,69159.57
Redfield,69160.54
Douthit,69161.52
Marciniak,69162.5
Twitchell,69163.48
Sheahan,69172.27
Dai,69169.34
Demuth,69170.32
Ganz,69171.29
Bruckner,69167.39
Wier,69173.25
Alamo,69164.45
Aultman,69165.43
Chubb,69168.36
Branco,69166.41
Courter,69174.23
Vivian,69177.16
Guin,69176.18
Witten,69178.13
Glen,69175.2
Hyer,69181.06
Crowson,69180.09
Arendt,69179.11
Cipolla,69182.04
Prochaska,69183.01
Schober,69185.94
Harte,69184.97
Arciniega,69183.99
Beier,69186.92
Middlebrook,69188.87
Dennard,69187.89
Vantassel,69189.84
Weekes,69190.82
Penley,69195.69
Lozier,69193.74
Lamberson,69192.77
Broomfield,69191.79
Nygaard,69194.72
Pascale,69197.64
Hyden,69196.66
Mundell,69199.59
Kamara,69198.61
Ehlert,69201.53
Mangus,69202.51
Bornstein,69200.56
Benedetti,69204.45
Erikson,69205.43
Quint,69206.4
Westman,69207.37
Basler,69203.48
Smoak,69211.26
Leavell,69210.29
Kerber,69208.34
Kopec,69209.32
Emrick,69212.23
Mattice,69213.21
Render,69215.15
McCree,69214.18
Feldmann,69218.06
Cutright,69216.12
Randell,69220.01
Drucker,69217.09
Gilmour,69219.04
Marconi,69220.98
Stripling,69221.95
Mucha,69222.92
Shipe,69224.86
Chalk,69223.89
Martone,69226.8
Lema,69225.83
Ricardo,69227.77
Cobian,69228.74
Laufer,69229.71
Mistretta,69231.65
Shortt,69232.62
Menzel,69230.68
Wickline,69233.59
Oddo,69235.53
Chai,69234.56
Rabideau,69238.44
Stogner,69239.41
McKie,69237.47
Luongo,69236.5
Trieu,69242.31
Breshears,69240.37
Sturdevant,69241.34
Abernethy,69243.28
Rohan,69245.22
Bonnette,69244.25
Steffes,69246.18
Straka,69247.15
Lawhon,69249.09
Shawver,69250.06
Guilford,69248.12
Wiltz,69251.02
Digregorio,69251.99
Warburton,69254.89
Fleshman,69252.96
Kerstetter,69253.93
Byram,69255.86
Obannon,69258.76
Dalessio,69256.83
Gatti,69257.8
Kalb,69261.66
Boris,69259.73
Graver,69260.7
Parkins,69262.63
Kollar,69265.53
Crothers,69263.6
Patin,69266.5
Cutshall,69264.56
Fern,69268.43
Derosier,69267.46
Goodrum,69269.39
Kaelin,69271.32
Baynes,69270.36
Beesley,69272.29
Macintyre,69274.22
Butters,69273.26
Kinsman,69278.08
Huffer,69277.12
Eslinger,69276.15
Prunty,69279.05
Boehmer,69275.19
Nusbaum,69283.87
Gouveia,69280.01
Mire,69282.9
McCary,69280.97
Mikell,69281.94
Petrovich,69287.72
Melillo,69286.76
Kennelly,69285.8
Howley,69284.83
Merwin,69290.62
Cotner,69288.69
Kanter,69289.65
Sahagun,69291.58
Bodden,69292.54
McConville,69293.51
Leddy,69294.47
Auten,69295.43
Downie,69296.4
Armistead,69297.36
Goudy,69299.28
Gerhard,69298.32
Theiss,69304.09
Lauria,69302.17
Tuthill,69305.05
Ammon,69300.24
Ikeda,69301.21
Schultheis,69303.13
Zhong,69306.02
Pearcy,69307.94
Vass,69308.9
Essary,69306.98
Wendland,69309.86
Zehr,69310.82
Hartigan,69311.79
Ugalde,69312.75
Mossman,69315.63
Hartwick,69313.71
Joaquin,69314.67
Andreas,69316.59
Bartee,69317.55
Gajewski,69318.51
Gallaway,69320.43
Comerford,69319.47
Lieber,69321.39
Wireman,69322.35
Damm,69323.31
Yousif,69325.23
Kosinski,69324.27
Kelm,69329.07
Durrant,69328.11
Derouen,69327.15
Bonk,69326.19
Rubalcaba,69330.03
Opperman,69333.86
Decamp,69330.99
Fairfield,69332.9
Pauls,69334.82
Dicicco,69331.94
Northup,69335.78
Woerner,69336.74
Stegman,69339.61
Ritch,69338.66
Bedoya,69337.7
Jeanpierre,69340.57
Rioux,69341.53
Strohl,69342.49
Herrell,69344.4
Simonton,69345.36
Carriere,69343.44
Pridemore,69347.27
Karam,69346.32
Marple,69350.14
Topp,69352.05
Heiden,69348.23
Leibowitz,69349.19
Morabito,69351.1
Junker,69353.97
Calixto,69353.01
Hardt,69354.92
Silverio,69355.88
Swords,69356.83
Rickey,69360.65
Roussel,69361.61
Earles,69359.7
Bastien,69357.79
Defilippo,69358.74
Bigley,69362.56
Mosteller,69365.43
Issa,69364.47
Prout,69366.38
Grossi,69363.52
Bartos,69367.34
Lipman,69369.25
Colegrove,69368.29
Stpeter,69374.97
Vanfleet,69375.93
Fordyce,69370.2
Risher,69372.11
Royston,69373.06
Shoulders,69374.02
Mendel,69371.16
Statler,69377.83
Dantonio,69376.88
Inglis,69378.79
Fogleman,69379.74
Loveday,69380.69
Straus,69382.6
Luft,69381.65
Dam,69384.51
Chewning,69383.55
Winkel,69385.46
Bousquet,69386.41
Eckhart,69388.31
Dillinger,69387.36
Locascio,69389.27
Shellenberger,69390.22
Duerr,69392.12
Alcocer,69391.17
Licht,69394.02
Gingras,69393.07
Grassi,69395.93
Gately,69394.98
Padula,69396.88
Brien,69398.78
Nimmo,69401.63
Nell,69400.68
Bondurant,69397.83
Hughley,69399.73
Schalk,69404.48
Cabrales,69402.58
Heinemann,69403.53
Meunier,69409.23
Maddock,69408.28
Noone,69410.18
Brackin,69405.43
Dunnigan,69406.38
Sargeant,69411.13
Kinchen,69407.33
Veras,69414.93
Gile,69413.98
Bacchus,69413.03
Ang,69412.08
Cowgill,69416.83
Currey,69417.78
Garlick,69418.73
Manus,69419.68
Ballance,69415.88
Robitaille,69420.63
Begin,69421.58
Mijares,69422.53
Keogh,69423.48
Wicklund,69426.32
McCurley,69424.42
Truett,69425.37
Pullin,69429.16
Alkire,69427.27
Loughran,69428.22
Mort,69431.06
Tatman,69432.01
Wanamaker,69432.95
Haralson,69430.11
Harrah,69433.9
Stucker,69436.74
Reda,69435.8
Pascal,69434.85
Holter,69437.69
Solares,69438.64
Bruck,69439.58
Mah,69440.53
Didomenico,69441.48
Korth,69442.42
Virgil,69444.31
Nishimura,69443.37
Vacca,69447.15
Stenberg,69445.26
Tomczak,69446.2
Sayler,69448.09
Chasse,69449.98
Blazer,69449.04
Sleeper,69453.76
Doiron,69450.93
Nunnery,69451.87
Ortman,69452.81
Maag,69457.53
Cali,69454.7
Ferrera,69455.65
Hotaling,69456.59
Festa,69460.36
Murr,69461.31
Sterrett,69462.25
Cuthbert,69459.42
Clayborn,69458.48
Pendergraft,69464.14
Yoakum,69465.08
Baily,69463.19
Overbey,69466.02
Warne,69468.85
Hokanson,69466.97
Tafolla,69467.91
Puglisi,69471.68
Wooster,69472.62
Nassar,69470.73
Lesniak,69469.79
Noack,69475.44
Beres,69473.56
Liberatore,69474.5
Guyette,69477.32
Duffin,69476.38
Ishmael,69478.26
Dolezal,69481.09
Larimer,69482.97
Musso,69484.85
Borman,69479.21
Deemer,69480.15
Hobgood,69482.03
Triggs,69485.79
Mau,69483.91
Wainscott,69488.61
Seth,69487.67
Hodnett,69486.73
McKeehan,69491.43
Toon,69493.31
Evens,69490.49
Drost,69489.55
Roehl,69492.37
Trapani,69494.25
Bains,69496.13
Modica,69498
Arcos,69495.19
Knopf,69497.07
Salvo,69498.94
Garlock,69500.82
Lounsbury,69502.7
Hennen,69501.76
Drescher,69499.88
Morgenstern,69503.64
Studebaker,69504.58
Nordin,69510.21
Madore,69509.27
Joslyn,69508.33
Brousseau,69507.39
Addy,69505.52
Audette,69506.45
Santibanez,69511.15
Sauers,69515.84
Engelman,69513.96
Mauney,69514.9
Arechiga,69512.09
Eckel,69513.02
Jerry,69516.78
Pernell,69517.71
Sedlacek,69518.65
McNary,69520.53
Loewen,69519.59
Eyler,69522.4
Feather,69523.34
McKinnie,69524.28
Bowersox,69521.46
Laclair,69528.96
Melby,69529.9
Thoman,69530.83
Hose,69528.02
Carmon,69527.09
Bartram,69525.21
Berggren,69526.15
Rogge,69531.77
Seto,69532.71
Court,69534.58
Deskins,69535.51
Barcus,69533.64
Putt,69541.13
Minick,69540.19
Durgin,69536.45
Hockman,69537.39
Keltner,69538.32
Legaspi,69539.26
Wallach,69542.06
Ranney,69543.93
Borger,69543
Wakeman,69544.87
Schoolcraft,69547.67
Souther,69548.61
Villani,69549.54
Sauder,69546.74
Chupp,69545.8
Slover,69554.21
Faul,69552.34
Degroat,69551.41
Hakim,69553.28
Brucker,69550.48
Moylan,69557.01
Castilleja,69555.15
Whetzel,69557.95
Eanes,69556.08
Brouwer,69558.88
Okelley,69560.75
Crimmins,69559.81
Bargas,69562.61
Jo,69564.48
Clover,69563.55
Adan,69561.68
Domingues,69565.41
Yelton,69568.21
Lobdell,69566.35
Mattis,69567.28
Escudero,69569.14
Pentecost,69571.94
Riser,69572.87
Lorentz,69570.08
Neace,69571.01
Caplinger,69573.8
Lipe,69574.74
Satterlee,69575.67
Labarbera,69579.39
Cullison,69577.53
Goggin,69578.46
Coke,69576.6
Keo,69582.19
Buckmaster,69580.33
Holtzclaw,69581.26
Lustig,69583.12
Ellinger,69584.98
Lollar,69586.84
Cork,69584.05
McCrae,69587.77
Hilario,69585.91
Yawn,69589.63
Arnette,69588.7
Yuhas,69594.28
Wardle,69593.35
Pixley,69592.42
Leflore,69591.49
Fluker,69590.56
Krier,69597.07
Wind,69598.93
Ditto,69595.21
Rorie,69598
Ensminger,69596.14
Hunsucker,69599.86
Levenson,69600.79
Millington,69601.72
Gorsuch,69603.58
Willems,69604.51
Fredricks,69602.65
Agarwal,69605.43
Lariviere,69608.22
Don,69607.29
Chery,69606.36
Pfeil,69609.15
Wurtz,69610.08
Remillard,69611
Cozad,69612.86
Hodgkins,69615.64
Cohan,69611.93
Nurse,69616.57
Espana,69613.78
Giguere,69614.71
Hoskin,69617.49
Pettaway,69618.42
Keifer,69620.27
Yandell,69623.05
Frandsen,69619.35
Nawrocki,69621.2
Vila,69622.12
Pouliot,69624.9
Boulanger,69623.98
Pruden,69625.83
Strauch,69626.75
Lua,69631.38
Rohn,69632.31
Greig,69628.61
Lightsey,69630.46
Etheredge,69627.68
Hara,69629.53
Ensign,69633.23
Ruckman,69634.16
Senecal,69636.01
Sedgwick,69635.08
Maciejewski,69640.63
Morningstar,69641.56
Creswell,69637.86
Britten,69636.93
Godley,69638.78
Laubach,69639.71
Schwenk,69642.48
Hayhurst,69644.33
Cammarata,69643.41
Paxson,69646.18
McMurtry,69645.26
Marasco,69647.11
Weatherby,69648.03
Fales,69649.88
Fondren,69650.8
Deherrera,69648.95
Gaydos,69653.57
Defranco,69652.65
Bjorklund,69651.73
Silberman,69654.5
Maxon,69655.42
Rockey,69657.26
Brass,69656.34
Marcoux,69659.11
Marquette,69660.03
Marcello,69658.19
Veit,69663.72
Debose,69661.87
Cloninger,69660.95
Puccio,69662.8
Greenman,69665.56
Bross,69664.64
Lile,69666.48
Behan,69667.4
Plumlee,69669.25
Hampson,69668.33
Steverson,69670.17
Wininger,69671.09
McMullan,69672.93
Jude,69672.01
Sharif,69674.77
Rothermel,69673.85
Becher,69675.69
Keithley,69676.61
Gargano,69678.45
Morillo,69680.29
Dumond,69677.53
Johannsen,69679.37
Baney,69681.21
Lipton,69683.05
Railey,69683.97
Clowers,69682.13
Rotondo,69684.89
Simeone,69689.49
Hatt,69686.73
Schexnayder,69688.57
Snoddy,69690.41
Gelinas,69685.81
Mendelson,69687.65
